,build_token,origin,provider,ref,schema,spec,status,timestamp,version,python_logger
11947,1.0,ovh.mybinder.org,GitHub,57311ad00840236b304e73320765663b3075d15e,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-07 23:45:00+00:00,5.0,
11959,1.0,ovh.mybinder.org,GitHub,57311ad00840236b304e73320765663b3075d15e,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-07 23:48:00+00:00,5.0,
8,1.0,ovh.mybinder.org,GitHub,57311ad00840236b304e73320765663b3075d15e,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-08 00:02:00+00:00,5.0,
88,1.0,ovh.mybinder.org,GitHub,57311ad00840236b304e73320765663b3075d15e,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-08 00:18:00+00:00,5.0,
177,1.0,gke.mybinder.org,GitHub,57311ad00840236b304e73320765663b3075d15e,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-08 00:27:00+00:00,5.0,
291,1.0,ovh.mybinder.org,GitHub,57311ad00840236b304e73320765663b3075d15e,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-08 00:45:00+00:00,5.0,
375,1.0,gke.mybinder.org,GitHub,57311ad00840236b304e73320765663b3075d15e,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-08 01:00:00+00:00,5.0,
450,1.0,gke.mybinder.org,GitHub,57311ad00840236b304e73320765663b3075d15e,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-08 01:13:00+00:00,5.0,
596,1.0,ovh.mybinder.org,GitHub,57311ad00840236b304e73320765663b3075d15e,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-08 01:40:00+00:00,5.0,
597,1.0,ovh.mybinder.org,GitHub,57311ad00840236b304e73320765663b3075d15e,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-08 01:40:00+00:00,5.0,
655,1.0,ovh.mybinder.org,GitHub,57311ad00840236b304e73320765663b3075d15e,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-08 01:51:00+00:00,5.0,
1756,1.0,gke.mybinder.org,GitHub,57311ad00840236b304e73320765663b3075d15e,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-08 04:35:00+00:00,5.0,
1767,1.0,gke.mybinder.org,GitHub,57311ad00840236b304e73320765663b3075d15e,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-08 04:37:00+00:00,5.0,
7948,1.0,gke.mybinder.org,GitHub,57311ad00840236b304e73320765663b3075d15e,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-08 15:09:00+00:00,5.0,
7950,1.0,gke.mybinder.org,GitHub,57311ad00840236b304e73320765663b3075d15e,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-08 15:09:00+00:00,5.0,
7952,1.0,gke.mybinder.org,GitHub,57311ad00840236b304e73320765663b3075d15e,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-08 15:10:00+00:00,5.0,
7969,1.0,gke.mybinder.org,GitHub,57311ad00840236b304e73320765663b3075d15e,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-08 15:10:00+00:00,5.0,
7971,1.0,ovh.mybinder.org,GitHub,57311ad00840236b304e73320765663b3075d15e,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-08 15:11:00+00:00,5.0,
7983,1.0,ovh.mybinder.org,GitHub,57311ad00840236b304e73320765663b3075d15e,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-08 15:12:00+00:00,5.0,
7986,1.0,gke.mybinder.org,GitHub,57311ad00840236b304e73320765663b3075d15e,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-08 15:12:00+00:00,5.0,
7992,1.0,gke.mybinder.org,GitHub,57311ad00840236b304e73320765663b3075d15e,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-08 15:12:00+00:00,5.0,
7993,1.0,gke.mybinder.org,GitHub,57311ad00840236b304e73320765663b3075d15e,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-08 15:12:00+00:00,5.0,
8008,1.0,gke.mybinder.org,GitHub,57311ad00840236b304e73320765663b3075d15e,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-08 15:13:00+00:00,5.0,
8020,1.0,ovh.mybinder.org,GitHub,57311ad00840236b304e73320765663b3075d15e,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-08 15:14:00+00:00,5.0,
8041,1.0,gke.mybinder.org,GitHub,57311ad00840236b304e73320765663b3075d15e,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-08 15:15:00+00:00,5.0,
8149,1.0,ovh.mybinder.org,GitHub,57311ad00840236b304e73320765663b3075d15e,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-08 15:25:00+00:00,5.0,
8165,1.0,ovh.mybinder.org,GitHub,57311ad00840236b304e73320765663b3075d15e,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-08 15:26:00+00:00,5.0,
8190,1.0,ovh.mybinder.org,GitHub,57311ad00840236b304e73320765663b3075d15e,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-08 15:28:00+00:00,5.0,
8331,1.0,gke.mybinder.org,GitHub,57311ad00840236b304e73320765663b3075d15e,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-08 15:39:00+00:00,5.0,
8346,1.0,gke.mybinder.org,GitHub,57311ad00840236b304e73320765663b3075d15e,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-08 15:40:00+00:00,5.0,
7210,1.0,gke.mybinder.org,GitHub,3c21edbecca980cd6e584978fd4227b89395bb25,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-10 15:05:00+00:00,5.0,
7233,1.0,gke.mybinder.org,GitHub,3c21edbecca980cd6e584978fd4227b89395bb25,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-10 15:08:00+00:00,5.0,
7246,1.0,gke.mybinder.org,GitHub,3c21edbecca980cd6e584978fd4227b89395bb25,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-10 15:10:00+00:00,5.0,
7255,1.0,gke.mybinder.org,GitHub,3c21edbecca980cd6e584978fd4227b89395bb25,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-10 15:10:00+00:00,5.0,
7264,1.0,gke.mybinder.org,GitHub,3c21edbecca980cd6e584978fd4227b89395bb25,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-10 15:11:00+00:00,5.0,
7273,1.0,gke.mybinder.org,GitHub,3c21edbecca980cd6e584978fd4227b89395bb25,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-10 15:12:00+00:00,5.0,
7278,1.0,gke.mybinder.org,GitHub,3c21edbecca980cd6e584978fd4227b89395bb25,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-10 15:12:00+00:00,5.0,
7280,1.0,gke.mybinder.org,GitHub,3c21edbecca980cd6e584978fd4227b89395bb25,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-10 15:12:00+00:00,5.0,
7304,1.0,gke.mybinder.org,GitHub,3c21edbecca980cd6e584978fd4227b89395bb25,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-10 15:13:00+00:00,5.0,
7353,1.0,gke.mybinder.org,GitHub,3c21edbecca980cd6e584978fd4227b89395bb25,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-10 15:16:00+00:00,5.0,
7354,1.0,gke.mybinder.org,GitHub,3c21edbecca980cd6e584978fd4227b89395bb25,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-10 15:16:00+00:00,5.0,
7356,1.0,gke.mybinder.org,GitHub,3c21edbecca980cd6e584978fd4227b89395bb25,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-10 15:16:00+00:00,5.0,
7367,1.0,gke.mybinder.org,GitHub,3c21edbecca980cd6e584978fd4227b89395bb25,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-10 15:17:00+00:00,5.0,
7450,1.0,gke.mybinder.org,GitHub,3c21edbecca980cd6e584978fd4227b89395bb25,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-10 15:25:00+00:00,5.0,
7805,1.0,gke.mybinder.org,GitHub,3c21edbecca980cd6e584978fd4227b89395bb25,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-10 15:57:00+00:00,5.0,
9758,1.0,gke.mybinder.org,GitHub,3c21edbecca980cd6e584978fd4227b89395bb25,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-10 19:10:00+00:00,5.0,
10427,1.0,gke.mybinder.org,GitHub,3c21edbecca980cd6e584978fd4227b89395bb25,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-10 20:27:00+00:00,5.0,
11175,1.0,gke.mybinder.org,GitHub,3c21edbecca980cd6e584978fd4227b89395bb25,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-10 21:54:00+00:00,5.0,
11192,1.0,gke.mybinder.org,GitHub,3c21edbecca980cd6e584978fd4227b89395bb25,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-10 21:57:00+00:00,5.0,
983,1.0,gke.mybinder.org,GitHub,3c21edbecca980cd6e584978fd4227b89395bb25,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-11 02:45:00+00:00,5.0,
6932,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-11 14:49:00+00:00,5.0,
6957,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-11 14:51:00+00:00,5.0,
8312,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-11 17:08:00+00:00,5.0,
8320,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-11 17:09:00+00:00,5.0,
8326,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-11 17:10:00+00:00,5.0,
8461,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-11 17:23:00+00:00,5.0,
8463,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-11 17:23:00+00:00,5.0,
118,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-12 00:39:00+00:00,5.0,
6932,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-12 20:20:00+00:00,5.0,
8628,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-12 22:50:00+00:00,5.0,
4745,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-13 15:02:00+00:00,5.0,
6802,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-13 19:22:00+00:00,5.0,
6918,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-13 19:39:00+00:00,5.0,
7303,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-13 20:36:00+00:00,5.0,
7417,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-13 20:53:00+00:00,5.0,
8072,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-13 22:50:00+00:00,5.0,
8163,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-13 23:10:00+00:00,5.0,
849,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-14 02:26:00+00:00,5.0,
1167,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-14 03:13:00+00:00,5.0,
7830,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-14 14:42:00+00:00,5.0,
9509,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-14 17:02:00+00:00,5.0,
9869,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-14 17:33:00+00:00,5.0,
10104,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-14 18:01:00+00:00,5.0,
10586,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-14 18:52:00+00:00,5.0,
11293,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-14 20:06:00+00:00,5.0,
11622,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-14 20:39:00+00:00,5.0,
12157,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-14 21:27:00+00:00,5.0,
12237,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-14 21:37:00+00:00,5.0,
12300,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-14 21:44:00+00:00,5.0,
12614,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-14 22:16:00+00:00,5.0,
12739,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-14 22:34:00+00:00,5.0,
12880,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-14 22:55:00+00:00,5.0,
12898,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-14 22:57:00+00:00,5.0,
12953,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-14 23:05:00+00:00,5.0,
27,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 00:04:00+00:00,5.0,
149,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 00:26:00+00:00,5.0,
150,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 00:26:00+00:00,5.0,
193,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 00:33:00+00:00,5.0,
371,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 00:56:00+00:00,5.0,
528,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 01:17:00+00:00,5.0,
712,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 01:41:00+00:00,5.0,
714,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 01:41:00+00:00,5.0,
833,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 02:00:00+00:00,5.0,
935,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 02:13:00+00:00,5.0,
1015,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 02:21:00+00:00,5.0,
1185,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 02:41:00+00:00,5.0,
1465,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 03:22:00+00:00,5.0,
1695,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 03:55:00+00:00,5.0,
7619,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 13:41:00+00:00,5.0,
8644,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 14:59:00+00:00,5.0,
8645,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 14:59:00+00:00,5.0,
8656,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 14:59:00+00:00,5.0,
8737,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 15:04:00+00:00,5.0,
8786,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 15:06:00+00:00,5.0,
8808,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 15:08:00+00:00,5.0,
8855,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 15:11:00+00:00,5.0,
8936,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 15:17:00+00:00,5.0,
8940,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 15:18:00+00:00,5.0,
8998,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 15:22:00+00:00,5.0,
9289,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 15:41:00+00:00,5.0,
10596,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 17:22:00+00:00,5.0,
10779,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 17:42:00+00:00,5.0,
11363,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 18:41:00+00:00,5.0,
11620,1.0,gke.mybinder.org,GitHub,b8e133dc5bdf7c870800b066d62e0aa337be1d8d,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 19:05:00+00:00,5.0,
12216,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 20:03:00+00:00,5.0,
12224,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 20:04:00+00:00,5.0,
12326,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 20:15:00+00:00,5.0,
12352,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 20:18:00+00:00,5.0,
12519,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 20:35:00+00:00,5.0,
12760,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 20:57:00+00:00,5.0,
13114,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 21:39:00+00:00,5.0,
13149,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 21:45:00+00:00,5.0,
13284,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 22:01:00+00:00,5.0,
13319,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 22:04:00+00:00,5.0,
13521,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 22:33:00+00:00,5.0,
13904,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-15 23:50:00+00:00,5.0,
249,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 00:26:00+00:00,5.0,
335,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 00:37:00+00:00,5.0,
513,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 01:01:00+00:00,5.0,
516,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 01:01:00+00:00,5.0,
550,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 01:03:00+00:00,5.0,
654,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 01:16:00+00:00,5.0,
683,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 01:18:00+00:00,5.0,
1155,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 02:24:00+00:00,5.0,
1207,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 02:32:00+00:00,5.0,
1292,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 02:46:00+00:00,5.0,
1327,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 02:50:00+00:00,5.0,
